Address,Award,Comments,Cuisine,FacilitiesAndServices,Hour,Location,Name,PhoneNumber,Price,Url,WebsiteUrl,_id,coord
"2-5-21 Minamiazabu, Minato-ku, Tokyo, 106-0047, Japan",0,7490528,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",0,"Tokyo, Japan","T'astous",+81364354722,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/t-astous,,63da3cd83edd49a903f1725b,"[139.737004,35.649953]"
"2F, 2-8-7 Azabujuban, Minato-ku, Tokyo, 106-0045, Japan",0,6007797,Sushi,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",10,"Tokyo, Japan",Tachigui Sushi Tonari,+81364539950,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tachigui-sushi-tonari,,63da3cd83edd49a903f1725c,"[139.7348307,35.6555126]"
"2-25-38 Higashi, Shibuya-ku, Tokyo, 150-0011, Japan",4,8120040,Japanese,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",19,"Tokyo, Japan",Koryori Kuhara,+815055963472,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/koryori-kuhara,https://k-kuhara.com/,63da3cd83edd49a903f1725d,"[139.7076923,35.6535616]"
"4-25-6 Sengoku, Bunkyo-ku, Tokyo, 112-0011, Japan",0,4220158,Italian,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",9,"Tokyo, Japan",DA PEPI,+81369021095,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/da-pepi,,63da3cd83edd49a903f1725e,"[139.7394967,35.7302712]"
"6-13-13 Shimbashi, Minato-ku, Tokyo, 105-0004, Japan",0,1459711,Tempura,"Air conditioning,Cash only,Counter dining",11,"Tokyo, Japan",Tempura Kakiage Yukimura,+81367215343,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-kakiage-yukimura,,63da3cd83edd49a903f1725f,"[139.75356,35.661982]"
"10-15 Nihombashitomizawacho, Chuo-ku, Tokyo, 103-0006, Japan",0,3246612,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,JCB,Mastercard credit card,Visa credit card",16,"Tokyo, Japan",La Boucherie Goûtons,+81366611156,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/la-boucherie-goutons,http://www.goutons.com/,63da3cd83edd49a903f17260,"[139.782402,35.689601]"
"1-17-1 Shinjuku, Shinjuku-ku, Tokyo, 160-0022, Japan",2,449271,Udon,"Air conditioning,Cash only",18,"Tokyo, Japan",Kirimugiya Jinroku,+81362732646,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kirimugiya-jinroku,https://r.goope.jp/jinroku-gyoen/,63da3cd83edd49a903f17261,"[139.711835,35.689133]"
"3-12-5 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",4,6681688,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",2,"Tokyo, Japan",IBAIA,+81362642380,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ibaia,http://ibaia-ginza.com/,63da3cd83edd49a903f17262,"[139.7692175,35.6708652]"
"2-18-25 Kamiosaki, Shinagawa-ku, Tokyo, 141-0021, Japan",2,7583661,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",5,"Tokyo, Japan",BistroCaniche,+81363039287,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bistrocaniche,https://www.bistrocaniche.com/,63da3cd83edd49a903f17263,"[139.714222,35.636892]"
"1-6-5 Kamezawa, Sumida-ku, Tokyo, 130-0014, Japan",1,963458,Soba,"Air conditioning,Cash only",10,"Tokyo, Japan",Edosoba Hosokawa,+81336261125,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/edosoba-hosokawa,https://www.edosoba-hosokawa.jp/,63da3cd83edd49a903f17264,"[139.798036,35.696701]"
"3F, 1-3-12 Tomigaya, Shibuya-ku, Tokyo, 151-0063, Japan",1,8718704,Japanese,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Tokyo, Japan",Shizuru,+81334816708,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/shizuru,,63da3cd83edd49a903f17265,"[139.689013,35.66933]"
"2F, 2-31-18 Ikejiri, Setagaya-ku, Tokyo, 154-0001, Japan",3,5356487,Japanese,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",19,"Tokyo, Japan",Shunsai Oguraya,+81334135520,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/oguraya,http://shunsai-oguraya.com,63da3cd83edd49a903f17266,"[139.6834447,35.6497089]"
"3-11-11 Kameari, Katsushika-ku, Tokyo, 125-0061, Japan",2,516483,Ramen,"Air conditioning,Cash only,Counter dining",6,"Tokyo, Japan",Nonokura,+81362407993,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/nonokura,,63da3cd83edd49a903f17267,"[139.8476042,35.7640924]"
"5-15-5 Shirokane, Minato-ku, Tokyo, 108-0072, Japan",3,7443287,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",9,"Tokyo, Japan",SHIROKANE chez tomo Natural Cuisine,+81357897731,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/shirokane-chez-tomo-natural-cuisine,http://chez-tomo.com/shirokane/,63da3cd83edd49a903f17268,"[139.7229294,35.6447895]"
"4-26-10 Nishiogikita, Suginami-ku, Tokyo, 167-0042, Japan",0,3528646,Ramen,"Air conditioning,Cash only,Counter dining",12,"Tokyo, Japan",Sasaki Seimenjo,+81353039510,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sasaki-seimenjo,,63da3cd83edd49a903f17269,"[139.5923532,35.7085537]"
"17-4 Nihombashikodemmacho, Chuo-ku, Tokyo, 103-0001, Japan",3,8492878,French,"Air conditioning,American Express credit card,Cash only - lunch,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",13,"Tokyo, Japan",TROMPETTE,+81366612474,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/trompette,,63da3cd83edd49a903f1726a,"[139.779314,35.692482]"
"2-42-12 Kamimeguro, Meguro-ku, Tokyo, 153-0051, Japan",3,595594,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Tokyo, Japan",Bistro Tatsumi,+81357341675,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bistro-tatsumi,http://www.hr-tatsumi.com/,63da3cd83edd49a903f1726b,"[139.6951389,35.6409134]"
"4-12-12 Roppongi, Minato-ku, Tokyo, 106-0032, Japan",2,7258583,Ramen,"Cash only,Counter dining",4,"Tokyo, Japan",IRUCA TOKYO,,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/iruca-tokyo,,63da3cd83edd49a903f1726c,"[139.7316299,35.6647283]"
"2-15-12 Miyoshi, Koto-ku, Tokyo, 135-0022, Japan",3,4269153,Chinese,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",1,"Tokyo, Japan",O2,+81364588988,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/o2,,63da3cd83edd49a903f1726d,"[139.802687,35.680288]"
"6-6-3 Shimomeguro, Meguro-ku, Tokyo, 153-0064, Japan",4,7376355,Soba,"Air conditioning,Cash only,Notable sake list",11,"Tokyo, Japan",Teuchisobadokoro Shisen-an,+81337128555,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/teuchisobadokoro-shisen-an,https://www.shisenan.net/,63da3cd83edd49a903f1726e,"[139.70121,35.627101]"
"2-14-5 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan",2,5146577,Soba,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",14,"Tokyo, Japan",Osobano Kouga,+81337976860,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/osobano-kouga,http://osobanokouga.com/,63da3cd83edd49a903f1726f,"[139.722767,35.660055]"
"3-37-1 Yoyogi, Shibuya-ku, Tokyo, 151-0053, Japan",3,1210622,French,"Air conditioning,American Express credit card,Cash only - lunch,Counter dining,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",14,"Tokyo, Japan",Kinoshita,+81333765336,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kinoshita-1197753,http://www.restaurant-kinoshita.com/,63da3cd83edd49a903f17270,"[139.69341,35.681813]"
"9-3 Takabashi, Koto-ku, Tokyo, 135-0005, Japan",1,4027131,Pizza,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",10,"Tokyo, Japan",Pizzeria Bella Napoli,+81356008986,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/pizzeria-bella-napoli,,63da3cd83edd49a903f17271,"[139.7990906,35.6853507]"
"1-27-8 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",0,1680037,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",4,"Tokyo, Japan",bistro simba,+81362644218,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bistro-simba,http://bistrosimba.jp/,63da3cd83edd49a903f17272,"[139.772058,35.672828]"
"2F, 1-33-12 Uehara, Shibuya-ku, Tokyo, 151-0064, Japan",3,8431111,Izakaya,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",16,"Tokyo, Japan",Nakatogawa,+81364168086,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/nakatogawa,,63da3cd83edd49a903f17273,"[139.680746,35.6692427]"
"3F, 8-7-2 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",3,22772,Tempura,"Air conditioning,American Express credit card,Cash only - lunch,Counter dining,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",17,"Tokyo, Japan",Tempura Abe Hacchometen,+81355377575,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-abe-hacchometen,,63da3cd83edd49a903f17274,"[139.7615675,35.6689005]"
"3-1-3 Setagaya, Setagaya-ku, Tokyo, 154-0017, Japan",1,7133172,Japanese,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",4,"Tokyo, Japan",Seki Hanare,+81354505870,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/seki-hanare,,63da3cd83edd49a903f17275,"[139.6499261,35.6428168]"
"4-38-7 Koenjiminami, Suginami-ku, Tokyo, 166-0003, Japan",1,4217157,Udon,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",17,"Tokyo, Japan",Sanukiya,+81333144488,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sanukiya,http://www.koenji-sanukiya.com/,63da3cd83edd49a903f17276,"[139.6545663,35.7044566]"
"1-16-4 Kandasudacho, Chiyoda-ku, Tokyo, 101-0041, Japan",3,4616828,Soba,"Air conditioning,Cash only,Counter dining,Notable sake list,Shoes must be removed",3,"Tokyo, Japan",Nemurian,+81332515300,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/nemurian,http://www.nemurian.net/,63da3cd83edd49a903f17277,"[139.7707601,35.6953245]"
"1-24-10 Ebisu, Shibuya-ku, Tokyo, 150-0013, Japan",4,3915551,Italian,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",0,"Tokyo, Japan","IL BALLOND'ORO",+81354228977,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/il-ballond-oro,,63da3cd83edd49a903f17278,"[139.715456,35.646576]"
"1-3-14 Nishiasakusa, Taito-ku, Tokyo, 111-0035, Japan",1,3781351,Soba,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",7,"Tokyo, Japan",Asakusa Hirayama,+81358306857,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/asakusa-hirayama,,63da3cd83edd49a903f17279,"[139.7898369,35.7107088]"
"2-13-1 Jingumae, Shibuya-ku, Tokyo, 150-0001, Japan",4,4589746,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",16,"Tokyo, Japan",bistro Tiroir,+81368041269,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bistro-tiroir,https://www.bistro-tiroir.com/,63da3cd83edd49a903f1727a,"[139.712521,35.674949]"
"5-8-13 Shirokane, Minato-ku, Tokyo, 108-0072, Japan",4,7018209,Yakitori,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Tokyo, Japan",Yakitori HARUKA,+818084957977,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/yakitori-haruka,,63da3cd83edd49a903f1727b,"[139.726435,35.644442]"
"2F, 2-13-20 Nakane, Meguro-ku, Tokyo, 152-0031, Japan",2,5028621,French,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",3,"Tokyo, Japan",hugo,+81357269728,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hugo,,63da3cd83edd49a903f1727c,"[139.675734,35.616823]"
"4-14-15 Sugamo, Toshima-ku, Tokyo, 170-0002, Japan",4,2707521,Soba,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",13,"Tokyo, Japan",Teuchisoba Kikutani Sugamo Honten,+81339183462,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/teuchisoba-kikutani-sugamo-honten,https://teuchisobakikutani.com/,63da3cd83edd49a903f1727d,"[139.7314469,35.7380605]"
"8-18-6 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",1,2610388,Soba,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",11,"Tokyo, Japan",Teuchisoba Narutomi,+81355650055,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/teuchisoba-narutomi,,63da3cd83edd49a903f1727e,"[139.765043,35.665989]"
"2-33-7 Ikejiri, Setagaya-ku, Tokyo, 154-0001, Japan",3,8564555,French,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"Tokyo, Japan",BISTRO GLOUTON,+81334105517,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/bistro-glouton,,63da3cd83edd49a903f1727f,"[139.6822967,35.6486799]"
"1-11-8 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan",1,7635057,Chinese,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",10,"Tokyo, Japan",Chugokusai Zen Raku Bou,+81332351260,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/chugokusai-zenrakubo,,63da3cd83edd49a903f17280,"[139.742017,35.7003705]"
"3-35-7 Minamiotsuka, Toshima-ku, Tokyo, 170-0005, Japan",2,2337914,Izakaya,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Notable sake list,Visa credit card",6,"Tokyo, Japan",Takemasa,+81339831103,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/takemasa,,63da3cd83edd49a903f17281,"[139.7271713,35.7308837]"
"2-14-18 Shimouma, Setagaya-ku, Tokyo, 154-0002, Japan",1,3452348,Italian,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",4,"Tokyo, Japan","Cosi Com'ē",+81363186402,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/cosi-com-e,,63da3cd83edd49a903f17282,"[139.677304,35.638499]"
"1-15-7 Uchikanda, Chiyoda-ku, Tokyo, 101-0047, Japan",4,6172874,Yoshoku,"Air conditioning,American Express credit card,Cash only - lunch,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",13,"Tokyo, Japan",Seiyoryori Shichijo,+81355776184,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/seiyoryori-shichijo,,63da3cd83edd49a903f17283,"[139.7655324,35.6919593]"
"5F, 5-6-10  Ginza, Chuo-ku, Tokyo, 104-0061, Japan",0,2396425,Tonkatsu,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",16,"Tokyo, Japan",Ginza Katsukami,+81362638720,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ginza-katsukami,https://katsukami.com/,63da3cd83edd49a903f17284,"[139.7636323,35.6707167]"
"B1F, 3-8-5 Shimbashi, Minato-ku, Tokyo, 105-0004, Japan",3,6988174,Sushi,"Air conditioning,Counter dining,Credit card / Debit card accepted",6,"Tokyo, Japan",Tachiguizushi Akira,+817032937491,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tachiguizushi-akira,,63da3cd83edd49a903f17285,"[139.7556312,35.6653759]"
"3-17-12 Kamata, Ota-ku, Tokyo, 144-0052, Japan",0,3537615,Spanish,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",17,"Tokyo, Japan",Flowers & Spanish Sonrisa,+81367157097,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/flowers-spanish-sonrisa,,63da3cd83edd49a903f17286,"[139.7226786,35.5628886]"
"1-29-1 Sakurashimmachi, Setagaya-ku, Tokyo, 154-0015, Japan",0,3778258,French,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",19,"Tokyo, Japan",infusion,+81357585405,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/infusion,http://www.infusion.jp/,63da3cd83edd49a903f17287,"[139.6438801,35.6286676]"
"3-5-4 Otsuka, Bunkyo-ku, Tokyo, 112-0012, Japan",1,3849373,Ramen,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Tokyo, Japan",Kissui Hananoren,+81359815592,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kissui-hananoren,,63da3cd83edd49a903f17288,"[139.734214,35.719604]"
"16-3 Nihombashitomizawacho, Chuo-ku, Tokyo, 103-0006, Japan",3,611622,Izakaya,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",13,"Tokyo, Japan",YAMATO,+81336618010,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/yamato-1194199,https://www.8010tokyo.com/,63da3cd83edd49a903f17289,"[139.784335,35.688123]"
"1-11-13 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan",1,4084064,Yoshoku,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",1,"Tokyo, Japan",YŌSHOKU BISTRO TŌYAMA,+81368043969,¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/yoshoku-bistro-toyama,http://ueno-tooyama.jp/nishiazabu-tooyama/,63da3cd83edd49a903f1728a,"[139.72407,35.660707]"
"3-1-19 Kandajimbocho, Chiyoda-ku, Tokyo, 101-0051, Japan",0,2564921,Ramen,"Air conditioning,Cash only,Counter dining",1,"Tokyo, Japan",Jimbocho Kurosu,,¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/jimbocho-kurosu,https://jinbochoukurosu.net/,63da3cd83edd49a903f1728b,"[139.754897,35.695467]"
