_id,Name,Address,Location,Price,Cuisine,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Hour,coord,Comments
ObjectId(63da3c3e3edd49a903f16261),Azurmendi,"Legina Auzoa, Larrabetzu, 48195, Spain","Larrabetzu, Spain",€€€€,Creative,+34944558359,https://guide.michelin.com/en/pais-vasco/larrabetzu/restaurant/azurmendi,http://www.azurmendi.restaurant,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",8,"[-2.81454,43.26065]",8.566416e+06
ObjectId(63da3c3e3edd49a903f16262),El Celler de Can Roca,"Can Sunyer 48, Girona, 17007, Spain","Girona, Spain",€€€€,Creative,+34972222157,https://guide.michelin.com/en/catalunya/girona/restaurant/el-celler-de-can-roca,http://www.cellercanroca.com,0,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",8,"[2.807927,41.9932026]",6.891656e+06
ObjectId(63da3c3e3edd49a903f16263),Cenador de Amós,"Plaza del Sol, Villaverde de Pontones, 39793, Spain","Villaverde de Pontones, Spain",€€€€,Modern Cuisine,+34942508243,https://guide.michelin.com/en/cantabria/villaverde-de-pontones/restaurant/cenador-de-amos,https://www.cenadordeamos.com/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",17,"[-3.6988243,43.4124884]",7.335323e+06
ObjectId(63da3c3e3edd49a903f16264),Arzak,"Avenida Alcalde José Elosegi 273, Donostia / San Sebastián, 20015, Spain","Donostia / San Sebastián, Spain",€€€€,"Creative, Traditional Cuisine",+34943278465,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/arzak,http://www.arzak.es,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",0,"[-1.9490932,43.3214016]",8.452552e+06
ObjectId(63da3c3e3edd49a903f16265),L'OSIER,"7-5-5 Ginza, Chuo-ku, Tokyo, 104-0061, Japan","Tokyo, Japan",¥¥¥¥,French,+81335716050,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-osier,https://losier.shiseido.co.jp/,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",10,"[139.761233,35.6696524]",6.320916e+06
ObjectId(63da3c3e3edd49a903f16266),Quintessence,"1F, Garden City Shinagawa Gotenyama, 6-7-29 Kitashinagawa, Shinagawa-ku, Tokyo, 141-0001, Japan","Tokyo, Japan",¥¥¥¥,French,+81362770090,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/quintessence-1193907,https://www.quintessence.jp/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",12,"[139.7329477,35.6240721]",2.614804e+06
ObjectId(63da3c3e3edd49a903f16267),L'Effervescence,"2-26-4 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan","Tokyo, Japan",¥¥¥¥,French,+81357669500,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-effervescence,http://www.leffervescence.jp/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",12,"[139.719454,35.660299]",2.726492e+06
ObjectId(63da3c3e3edd49a903f16268),Azabu Kadowaki,"2-7-2 Azabujuban, Minato-ku, Tokyo, 106-0045, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+81357722553,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/azabu-kadowaki,,3,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",0,"[139.733551,35.655993]",3.565218e+06
ObjectId(63da3c3e3edd49a903f16269),Kohaku,"3-4 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+815031385225,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kohaku,http://kagurazaka-kohaku.jp/,0,"Air conditioning,Counter dining,Credit card / Debit card accepted,Particularly interesting wine list",16,"[139.741008,35.700701]",6.794907e+06
ObjectId(63da3c3e3edd49a903f1626a),RyuGin,"7F, Tokyo Midtown Hibiya, 1-1-2 Yurakucho, Chiyoda-ku, Tokyo, 100-0006, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+81366300007,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ryugin-1194232,https://www.nihonryori-ryugin.com/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Notable sake list,Particularly interesting wine list,Visa credit card",4,"[139.759193,35.673583]",4.585629e+06
ObjectId(63da3c3e3edd49a903f1626b),Kagurazaka Ishikawa,"5-37 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+815031385225,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kagurazaka-ishikawa,http://www.kagurazaka-ishikawa.co.jp/,4,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",11,"[139.7394552,35.701213]",6.842352e+06
ObjectId(63da3c3e3edd49a903f1626c),Sushi Yoshitake,"9F, 7-8-13 Ginza, Chuo-ku, Tokyo, 104-0061, Japan","Tokyo, Japan",¥¥¥¥,Sushi,+81362537331,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-yoshitake,http://sushi-yoshitake.com/,2,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",8,"[139.7619866,35.6689474]",4.201022e+06
ObjectId(63da3c3e3edd49a903f1626d),Sazenka,"4-7-5 Minamiazabu, Minato-ku, Tokyo, 106-0047, Japan","Tokyo, Japan",¥¥¥¥,Chinese,+815031888819,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sazenka,https://sazenka.com/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",17,"[139.728395,35.649578]",3.379761e+06
ObjectId(63da3c3e3edd49a903f1626e),Joël Robuchon,"Yebisu Garden Place, 1-13-1 Mita, Meguro-ku, Tokyo, 153-0062, Japan","Tokyo, Japan",¥¥¥¥,French,+81354241347,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/joel-robuchon-1193981,https://www.robuchon.jp/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",19,"[139.7144835,35.6418703]",4.836856e+06
ObjectId(63da3c3e3edd49a903f1626f),Kanda,"1F, Toranomon Hills Residential Tower, 1-1-1 Atago, Minato-ku, Tokyo, 105-0002, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+81364590176,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kanda,http://www.nihonryori-kanda.com/,4,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card",16,"[139.748172,35.665976]",8.183229e+06
ObjectId(63da3c3e3edd49a903f16270),Makimura,"3-11-5 Minamioi, Shinagawa-ku, Tokyo, 140-0013, Japan","Tokyo, Japan",¥¥¥¥,Japanese,+81337686388,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/makimura,,0,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",6,"[139.735467,35.590864]",5.073554e+06
ObjectId(63da3c3e3edd49a903f16271),St. Hubertus,"strada Micura de Rue 20, San Cassiano, 39030, Italy","San Cassiano, Italy",€€€€,"Creative, Alpine",+390471849500,https://guide.michelin.com/en/trentino-alto-adige/san-cassiano/restaurant/st-hubertus,http://www.st-hubertus.it,0,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",3,"[11.9305901,46.5717631]",1.473968e+06
ObjectId(63da3c3e3edd49a903f16272),Osteria Francescana,"via Stella 22, Modena, 41121, Italy","Modena, Italy",€€€€,Creative,+39059223912,https://guide.michelin.com/en/emilia-romagna/modena/restaurant/osteria-francescana,http://osteriafrancescana.it,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",18,"[10.9215518,44.6448099]",2.066251e+06
ObjectId(63da3c3e3edd49a903f16273),Reale,"contrada Santa Liberata, località Casadonna, Castel di Sangro, 67031, Italy","Castel di Sangro, Italy",€€€€,"Creative, Contemporary",+39086469382,https://guide.michelin.com/en/abruzzo/castel-di-sangro/restaurant/reale,http://www.nikoromito.com/reale,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",8,"[14.10107,41.77379]",8.721791e+06
ObjectId(63da3c3e3edd49a903f16274),Enoteca Pinchiorri,"via Ghibellina 87, Florence, 50122, Italy","Florence, Italy",€€€€,Modern Cuisine,+3905526311,https://guide.michelin.com/en/toscana/firenze/restaurant/enoteca-pinchiorri,http://www.enotecapinchiorri.it,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card",5,"[11.2621974,43.770066]",7.542077e+06
ObjectId(63da3c3e3edd49a903f16275),Villa Crespi,"via Fava 18, Orta San Giulio, 28016, Italy","Orta San Giulio, Italy",€€€€,"Creative, Mediterranean Cuisine",+390322911902,https://guide.michelin.com/en/piemonte/orta-san-giulio/restaurant/villa-crespi,http://www.villacrespi.it,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",12,"[8.4159486,45.7964778]",4.923204e+06
ObjectId(63da3c3e3edd49a903f16276),Dal Pescatore,"località Runate 15, Runate, 46013, Italy","Runate, Italy",€€€€,"Modern Cuisine, Italian",+390376723001,https://guide.michelin.com/en/lombardia/runate/restaurant/dal-pescatore,http://www.dalpescatore.com,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",17,"[10.3565788,45.1712728]",5.720657e+06
ObjectId(63da3c3e3edd49a903f16277),Da Vittorio,"via Cantalupa 17, Brusaporto, 24060, Italy","Brusaporto, Italy",€€€€,Modern Cuisine,+39035681024,https://guide.michelin.com/en/lombardia/brusaporto/restaurant/da-vittorio,http://www.davittorio.com,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",10,"[9.7692511,45.6756778]",1.517567e+06
ObjectId(63da3c3e3edd49a903f16278),La Pergola,"via Cadlolo 101, Rome, 00136, Italy","Rome, Italy",€€€€,Modern Cuisine,+390635092152,https://guide.michelin.com/en/lazio/roma/restaurant/la-pergola69016,http://romecavalieri.com/la-pergola,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",12,"[12.4461151,41.9187946]",3.442983e+06
ObjectId(63da3c3e3edd49a903f16279),Piazza Duomo,"vicolo dell'Arco 1, angolo piazza Risorgimento 4, Alba, 12051, Italy","Alba, Italy",€€€€,"Creative, Modern Cuisine",+390173366167,https://guide.michelin.com/en/piemonte/alba/restaurant/piazza-duomo,http://www.piazzaduomoalba.it,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",11,"[8.0359341,44.7005555]",5.725869e+06
ObjectId(63da3c3e3edd49a903f1627a),Uliassi,"banchina di Levante 6, Senigallia, 60019, Italy","Senigallia, Italy",€€€€,"Creative, Seafood",+3907165463,https://guide.michelin.com/en/marche/senigallia/restaurant/uliassi,http://www.uliassi.com,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",9,"[13.2206503,43.7194609]",4.510044e+06
ObjectId(63da3c3e3edd49a903f1627b),Le Calandre,"via Liguria 1, località Sarmeola, Rubano, 35030, Italy","Rubano, Italy",€€€€,Creative,+39049630303,https://guide.michelin.com/en/veneto/rubano/restaurant/le-calandre,http://alajmo.it,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card",8,"[11.8096633,45.4215425]",4.263517e+06
ObjectId(63da3c3e3edd49a903f1627c),Enrico Bartolini al Mudec,"via Tortona 56, Milan, 20144, Italy","Milan, Italy",€€€€,Creative,+390284293701,https://guide.michelin.com/en/lombardia/milano/restaurant/enrico-bartolini-al-mudec,http://www.enricobartolini.net,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",9,"[9.161865,45.4516]",1.598362e+06
ObjectId(63da3c3e3edd49a903f1627d),Memories,"Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland","Bad Ragaz, Switzerland",€€€€,"Creative, Market Cuisine",+41813033036,https://guide.michelin.com/en/sankt-gallen-region/bad-ragaz/restaurant/memories,https://memories.ch/,0,"Air conditioning,American Express credit card,Car park,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",0,"[9.5037741,47.0002941]",6.931152e+06
ObjectId(63da3c3e3edd49a903f1627e),Restaurant de l'Hôtel de Ville,"Rue d'Yverdon 1, Crissier, 1023, Switzerland","Crissier, Switzerland",€€€€,Classic French,+41216340505,https://guide.michelin.com/en/vaud/crissier/restaurant/restaurant-de-l-hotel-de-ville,https://www.restaurantcrissier.com/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",17,"[6.5766897,46.553994]",6.084318e+06
ObjectId(63da3c3e3edd49a903f1627f),Schloss Schauenstein,"Schlossgass 77, Fürstenau, 7414, Switzerland","Fürstenau, Switzerland",€€€€,"Creative, Country cooking",+41816321080,https://guide.michelin.com/en/graubunden/frstenau/restaurant/schloss-schauenstein,https://schauenstein.ch/,2,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card",5,"[9.4462648,46.7211969]",344786
ObjectId(63da3c3e3edd49a903f16280),Cheval Blanc by Peter Knogl,"Blumenrain 8, Basel, 4001, Switzerland","Basel, Switzerland",€€€€,Classic French,+41612605007,https://guide.michelin.com/en/basel-stadt/basel/restaurant/cheval-blanc-by-peter-knogl,https://www.chevalblancbasel.com/en,2,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",18,"[7.5875706,47.5604261]",760952
ObjectId(63da3c3e3edd49a903f16281),Mosu,"45 Itaewon-ro 55ga-gil, Yongsan-gu, Seoul, South Korea","Seoul, South Korea",₩₩₩₩,Innovative,+8227935995,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mosu,http://mosuseoul.com,0,"Particularly interesting wine list,Valet parking",16,"[126.99935,37.53644]",3.904383e+06
ObjectId(63da3c3e3edd49a903f16282),Gaon,"M Floor Horim Art Center, 317 Dosan-daero, Gangnam-gu, Seoul, South Korea","Seoul, South Korea",₩₩₩₩,Korean,+8225459845,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/gaon,http://gaonkr.com,2,"Car park,Valet parking,Wheelchair access",2,"[127.03595,37.52265]",5.949868e+06
ObjectId(63da3c3e3edd49a903f16283),Chef's Table at Brooklyn Fare,"431 W. 37th St., New York, 10018, USA","New York, USA",$$$$,Contemporary,+17182430050,https://guide.michelin.com/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,https://www.brooklynfare.com/,3,"Air conditioning,Counter dining,Credit card / Debit card accepted,Particularly interesting wine list,Wheelchair access",11,"[-73.9964997,40.7560823]",3.421017e+06
ObjectId(63da3c3e3edd49a903f16284),Per Se,"10 Columbus Circle, New York, 10019, USA","New York, USA",$$$$,"Contemporary, French",+12128239335,https://guide.michelin.com/en/new-york-state/new-york/restaurant/per-se,https://www.thomaskeller.com/perseny,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",2,"[-73.9825882,40.7680545]",3.999594e+06
ObjectId(63da3c3e3edd49a903f16285),Le Bernardin,"155 W. 51st St., New York, 10019, USA","New York, USA",$$$$,Seafood,+12125541515,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-bernardin,https://www.le-bernardin.com/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",3,"[-73.98223,40.76177]",2.533137e+06
ObjectId(63da3c3e3edd49a903f16286),Masa,"10 Columbus Circle, New York, 10019, USA","New York, USA",$$$$,"Japanese, Sushi",+12128239800,https://guide.michelin.com/en/new-york-state/new-york/restaurant/masa,https://www.masanyc.com/,0,"Air conditioning,Counter dining,Credit card / Debit card accepted,Notable sake list,Wheelchair access",19,"[-73.98234,40.76819]",5.508647e+06
ObjectId(63da3c3e3edd49a903f16287),Eleven Madison Park,"11 Madison Ave., New York, 10010, USA","New York, USA",$$$$,"Contemporary, Innovative",+12128890905,https://guide.michelin.com/en/new-york-state/new-york/restaurant/eleven-madison-park,https://www.elevenmadisonpark.com/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",3,"[-73.9872414,40.7415543]",2.245261e+06
ObjectId(63da3c3e3edd49a903f16288),Kashiwaya Osaka Senriyama,"2-5-18 Senriyamanishi, Suita, Osaka, 565-0851, Japan","Osaka, Japan",¥¥¥¥,Japanese,+81663862234,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kashiwaya-1193128,https://jp-kashiwaya.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Notable sake list,Particularly interesting wine list,Shoes must be removed,Visa credit card",6,"[135.501289,34.770287]",100856
ObjectId(63da3c3e3edd49a903f16289),Isshisoden Nakamura,"136 Matsushitacho, Nakagyo-ku, Kyoto, 604-8093, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81752215511,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/isshisoden-nakamura,http://www.kyoryori-nakamura.com/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Shoes must be removed,Visa credit card",18,"[135.765047,35.010347]",586084
ObjectId(63da3c3e3edd49a903f1628a),Mizai,"613 Maruyamacho, Higashiyama-ku, Kyoto, 605-0071, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81755513310,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/mizai,https://mizai.jp/,3,"Air conditioning,Cash only,Counter dining,Notable sake list",13,"[135.782364,35.002993]",1.001657e+06
ObjectId(63da3c3e3edd49a903f1628b),Hyotei,"35 Nanzenji Kusagawacho, Sakyo-ku, Kyoto, 606-8437, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81757714116,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/hyotei,http://hyotei.co.jp/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Shoes must be removed,Visa credit card",15,"[135.786603,35.011328]",1.181354e+06
ObjectId(63da3c3e3edd49a903f1628c),Maeda,"570-118 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81755255577,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/maeda,,1,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",0,"[135.7741908,35.0015783]",4.632534e+06
ObjectId(63da3c3e3edd49a903f1628d),Gion Sasaki,"566-27 Komatsucho, Higashiyama-ku, Kyoto, 605-0811, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81755515000,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/gion-sasaki,http://gionsasaki.com/,2,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Shoes must be removed,Visa credit card",17,"[135.7750547,34.9988674]",6.873612e+06
ObjectId(63da3c3e3edd49a903f1628e),HAJIME,"1-9-11 Edobori, Nishi-ku, Osaka, 550-0002, Japan","Osaka, Japan",¥¥¥¥,Innovative,+81664476688,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hajime,http://www.hajime-artistes.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",6,"[135.496058,34.688588]",8.05901e+06
ObjectId(63da3c3e3edd49a903f1628f),Taian,"1-21-2 Shimanouchi, Chuo-ku, Osaka, 542-0082, Japan","Osaka, Japan",¥¥¥,Japanese,+81661200790,https://guide.michelin.com/en/osaka-region/osaka/restaurant/taian,,2,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",17,"[135.5072379,34.6733524]",5.650732e+06
ObjectId(63da3c3e3edd49a903f16290),Kikunoi Honten,"459 Shimokawaracho, Higashiyama-ku, Kyoto, 605-0825, Japan","Kyoto, Japan",¥¥¥¥,Japanese,+81755610015,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kikunoi-honten,https://kikunoi.jp/,0,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Shoes must be removed,Visa credit card",2,"[135.7821125,35.0016067]",5.494945e+06
ObjectId(63da3c3e3edd49a903f16291),Le Palais,"17F, Palais de Chine Hotel, 3, Section 1, Chengde Road, Datong District, Taipei, 103, Taipei & Taichung","Taipei, Taipei & Taichung",$$$$,Cantonese,+886221819985,https://guide.michelin.com/en/taipei-region/taipei/restaurant/le-palais,https://www.palaisdechinehotel.com/en/index.php,4,"Air conditioning,American Express credit card,Car park,China UnionPay,Credit card / Debit card accepted,JCB,Mastercard credit card,Visa credit card,Wheelchair access",15,"[121.51696,25.049071]",2.438916e+06
ObjectId(63da3c3e3edd49a903f16292),Les Amis,"Shaw Centre, #01-16, 1 Scotts Road, 228208, Singapore",Singapore,$$$$,French,+6567332225,https://guide.michelin.com/en/singapore-region/singapore/restaurant/les-amis,https://www.lesamis.com.sg/,3,"Air conditioning,American Express credit card,Car park,China UnionPay,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card,Wheelchair access",0,"[103.83204,1.30626]",3.645296e+06
ObjectId(63da3c3e3edd49a903f16293),Odette,"National Gallery, #01-04, 1 St. Andrew's Road (entrance via Supreme Court wing's foyer), 178957, Singapore",Singapore,$$$$,French Contemporary,+6563850498,https://guide.michelin.com/en/singapore-region/singapore/restaurant/odette,http://www.odetterestaurant.com,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,JCB,Maestro,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",5,"[103.8516,1.2896459]",6.138734e+06
ObjectId(63da3c3e3edd49a903f16294),Zén,"41 Bukit Pasoh Road, 089855, Singapore",Singapore,$$$$,European Contemporary,+6592366368,https://guide.michelin.com/en/singapore-region/singapore/restaurant/zen,http://www.restaurantzen.com,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",12,"[103.84042,1.2796271]",1.946568e+06
ObjectId(63da3c3e3edd49a903f16295),Maaemo,"Dronning Eufemias gate 23, Oslo, 0194, Norway","Oslo, Norway",€€€€,"Modern Cuisine, Creative",+4722179969,https://guide.michelin.com/en/oslo-region/oslo/restaurant/maaemo-1194933,http://www.maaemo.no,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",3,"[10.7586363,59.9075293]",1781
ObjectId(63da3c3e3edd49a903f16296),Geranium,"Per Henrik Lings Allé, Parken National Stadium, Copenhagen, 2100 Ø, Denmark","Copenhagen, Denmark",€€€€,"Creative, Contemporary",+4569960020,https://guide.michelin.com/en/capital-region/copenhagen/restaurant/geranium,https://www.geranium.dk/,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",12,"[12.5725289,55.7040847]",3.016334e+06
ObjectId(63da3c3e3edd49a903f16297),noma,"Refshalevej 96, Copenhagen, 1432 K, Denmark","Copenhagen, Denmark",€€€€,Creative,+4532963297,https://guide.michelin.com/en/capital-region/copenhagen/restaurant/noma,https://noma.dk,4,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Visa credit card,Wheelchair access",1,"[12.6106175,55.6833118]",3.273262e+06
ObjectId(63da3c3e3edd49a903f16298),Frantzén,"Klara Norra Kyrkogata 26, Stockholm, 111 22, Sweden","Stockholm, Sweden",€€€€,Modern Cuisine,+468208580,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/frantzen,https://www.restaurantfrantzen.com/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card",19,"[18.0597905,59.3341785]",2.775748e+06
ObjectId(63da3c3e3edd49a903f16299),Inter Scaldes,"Zandweg 2, Kruiningen, 4416 NA, Netherlands","Kruiningen, Netherlands",€€€€,Modern Cuisine,+31113381753,https://guide.michelin.com/en/zeeland/kruiningen/restaurant/inter-scaldes,https://www.interscaldes.nl,4,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",18,"[4.0241076,51.4571608]",6.388308e+06
ObjectId(63da3c3e3edd49a903f1629a),De Librije,"Spinhuisplein 1, Zwolle, 8011 ZZ, Netherlands","Zwolle, Netherlands",€€€€,Modern Cuisine,+31388530000,https://guide.michelin.com/en/overijssel/zwolle/restaurant/de-librije,https://www.librije.com/,0,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card",16,"[6.0980183,52.5153644]",231445
